DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2003,12447,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2004,12968,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2005,13525,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2006,14042,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2007,15022,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2008,16318,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2009,15896,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2010,16063,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2011,16557,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2012,17254,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2013,17674,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2014,18184,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2015,18076,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2016,18396,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2017,17743,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2018,17113,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2019,17318,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2020,16637,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2021,17466,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,5: Western Australia,A: Annual,2022,16068,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1975,2275,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1976,2688,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1977,2601,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1978,2700,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1979,2848,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1980,2602,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1981,3109,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1982,2914,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1983,3127,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1984,3191,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1985,3315,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1986,3315,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1987,3529,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1988,3439,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1989,3379,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1990,3557,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1991,3599,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1992,3742,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1993,3603,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1994,3626,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1995,3766,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1996,3562,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1997,3588,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1998,3641,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,1999,3576,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2000,3685,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2001,3822,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2002,3724,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2003,3790,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2004,3551,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2005,3660,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2006,3696,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2007,3896,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2008,3944,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2009,3820,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2010,3899,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2011,3954,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2012,4104,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2013,4053,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2014,4026,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2015,4004,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2016,3927,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2017,3882,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2018,4050,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2019,3658,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2020,3752,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2021,3784,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),1: Births,7: Northern Territory,A: Annual,2022,3614,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1975,39403,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1976,38496,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1977,38206,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1978,38238,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1979,37611,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1980,38642,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1981,39691,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1982,40812,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1983,40601,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1984,38109,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1985,42728,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1986,41073,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1987,42058,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1988,41152,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1989,41842,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1990,43782,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1991,42425,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1992,44875,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1993,43448,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1994,42790,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1995,42965,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1996,42147,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1997,42509,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1998,41736,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,1999,42346,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2000,42047,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2001,41049,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2002,42214,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2003,41813,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2004,41555,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2005,44294,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2006,44408,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2007,46909,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2008,49071,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2009,47820,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2010,49323,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2011,48068,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2012,47867,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2013,48587,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2014,44385,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2015,48737,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2016,46863,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2017,47055,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2018,52127,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2019,47966,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2020,46526,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2021,49230,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,1: New South Wales,A: Annual,2022,47627,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1975,2031,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1976,2030,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1977,2147,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1978,2025,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1979,2076,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1980,2099,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1981,2060,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1982,1997,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1983,2049,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1984,2061,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1985,1963,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1986,1987,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1987,2018,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1988,2142,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1989,2025,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1990,2124,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1991,2320,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1992,2191,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1993,2181,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1994,2229,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1995,2124,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1996,2155,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1997,2076,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1998,1976,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,1999,2124,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2000,1991,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2001,1943,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2002,2030,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2003,2000,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2004,2018,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2005,2082,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2006,2181,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2007,2328,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2008,2337,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2009,2286,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2010,2490,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2011,2413,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2012,2658,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2013,2714,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2014,2669,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2015,2632,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2016,2505,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2017,2999,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2018,2642,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2019,2654,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2020,2616,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2021,2649,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,8: Australian Capital Territory,A: Annual,2022,2638,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1975,113162,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1976,110972,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1977,109740,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1978,109217,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1979,108516,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1980,109579,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1981,114672,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1982,116649,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1983,118012,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1984,114218,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1985,120535,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1986,118494,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1987,118694,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1988,119970,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1989,122343,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1990,127454,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1991,125282,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1992,128550,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1993,126657,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1994,125426,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1995,124758,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1996,123262,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1997,122663,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1998,121600,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,1999,121513,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2000,121446,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2001,120096,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2002,122365,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2003,121968,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2004,123646,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2005,128646,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2006,131454,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2007,142123,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2008,147068,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2009,146378,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2010,147727,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2011,146621,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2012,150594,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2013,149359,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2014,146105,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2015,148289,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2016,151567,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2017,149921,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2018,153059,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2019,148356,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2020,143426,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2021,151079,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),5: Female births,AUS: Australia,A: Annual,2022,146403,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1975,119850,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1976,116838,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1977,116551,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1978,114964,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1979,114613,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1980,115948,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1981,121170,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1982,123254,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1983,124558,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1984,119816,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1985,126813,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1986,124914,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1987,125265,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1988,126223,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1989,128510,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1990,135194,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1991,131965,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1992,135601,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1993,133572,NUM: Number,,
ABS:BIRTHS_SUMMARY(1.0.0),4: Male births,AUS: Australia,A: Annual,1994,132625,NUM: Number,,
