Participant.Private.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Consent.Form,Spreadsheet.Row,Trial.Number,Image,Subject,Predicate,Practice.Accuracy,AgeL2Eng,LocEng,TimeuseEng,DateEngAcq,L1,GenderText,feminine,masculine,agender,Gender.Category.Coarse,Gender.Category.Fine
2648536,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,yes,16,13,fem- on the phone.jpg,She,spoke on the phone.,4,NA,In my home,~100%,491,English,Female,68,32,45,woman,female
2648536,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,yes,20,14,fem- standing.jpg,She,stood.,4,NA,In my home,~100%,491,English,Female,68,32,45,woman,female
2648536,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,yes,3,15,masc- baking.jpg,He,baked.,4,NA,In my home,~100%,491,English,Female,68,32,45,woman,female
2648536,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,yes,19,16,fem- smoking.jpg,She,smoked.,4,NA,In my home,~100%,491,English,Female,68,32,45,woman,female
2648536,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,yes,11,17,NB- driving.jpg,He,drove.,4,NA,In my home,~100%,491,English,Female,68,32,45,woman,female
2648536,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,yes,8,18,masc- sitting.jpg,He,sat on the floor.,4,NA,In my home,~100%,491,English,Female,68,32,45,woman,female
2648536,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,yes,17,19,fem- pray.jpg,She,prayed.,4,NA,In my home,~100%,491,English,Female,68,32,45,woman,female
2648536,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,yes,18,20,fem- pushing trolley.jpg,They,pushed a trolley.,4,NA,In my home,~100%,491,English,Female,68,32,45,woman,female
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,5,1,Masc- cleaning.jpg,He,cleaned.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,18,2,fem- pushing trolley.jpg,She,pushed a trolley.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,11,3,NB- driving.jpg,She,drove.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,14,4,NB- shivering.jpg,She,shivered.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,19,5,fem- smoking.jpg,They,smoked.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,15,6,fem- knit.jpg,She,knitted.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,10,7,masc-ironing.jpg,He,ironed.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,12,8,NB reading.jpg,They,read a book.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,1,9,fem- dive.jpg,She,dived.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,9,10,masc- sleeping.jpg,He,slept.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,13,11,NB- running.jpg,She,went for a run.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,8,12,masc- sitting.jpg,He,sat on the floor.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,2,13,fem- filming.jpg,She,filmed.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,16,14,fem- on the phone.jpg,She,spoke on the phone.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,7,15,Masc- shaving.jpg,She,shaved.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,20,16,fem- standing.jpg,She,stood.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,17,17,fem- pray.jpg,She,prayed.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,6,18,masc- rowing.jpg,He,rowed.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,3,19,masc- baking.jpg,He,baked.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648548,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,4,20,masc- bowing.jpg,He,bowed.,4,7,At school,21-40%,351,Spanish,male,62,79,18,man,male
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,19,1,fem- smoking.jpg,She,smoked.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,5,2,Masc- cleaning.jpg,They,cleaned.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,14,3,NB- shivering.jpg,They,shivered.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,17,4,fem- pray.jpg,They,prayed.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,13,5,NB- running.jpg,They,went for a run.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,1,6,fem- dive.jpg,They,dived.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,7,7,Masc- shaving.jpg,They,shaved.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,3,8,masc- baking.jpg,They,baked.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,10,9,masc-ironing.jpg,He,ironed.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,15,10,fem- knit.jpg,They,knitted.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,9,11,masc- sleeping.jpg,They,slept.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,4,12,masc- bowing.jpg,They,bowed.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,18,13,fem- pushing trolley.jpg,They,pushed a trolley.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,20,14,fem- standing.jpg,She,stood.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,16,15,fem- on the phone.jpg,They,spoke on the phone.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,6,16,masc- rowing.jpg,They,rowed.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,11,17,NB- driving.jpg,He,drove.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,12,18,NB reading.jpg,They,read a book.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,8,19,masc- sitting.jpg,They,sat on the floor.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648557,mobile,undefined undefined,Android 10,Chrome 87.0.4280.101,yes,2,20,fem- filming.jpg,They,filmed.,4,NA,In my home,~100%,240,English,non-binary lesbian,34,73,73,nonbinary,nonbinary
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,19,1,fem- smoking.jpg,She,smoked.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,10,2,masc-ironing.jpg,He,ironed.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,11,3,NB- driving.jpg,He,drove.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,14,4,NB- shivering.jpg,He,shivered.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,7,5,Masc- shaving.jpg,He,shaved.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,5,6,Masc- cleaning.jpg,He,cleaned.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,15,7,fem- knit.jpg,She,knitted.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,16,8,fem- on the phone.jpg,She,spoke on the phone.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,1,9,fem- dive.jpg,She,dived.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,8,10,masc- sitting.jpg,He,ate.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,13,11,NB- running.jpg,He,went for a run.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,2,12,fem- filming.jpg,He,filmed.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,3,13,masc- baking.jpg,He,baked.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,9,14,masc- sleeping.jpg,He,PREDICATE...,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,20,15,fem- standing.jpg,She,stood.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,18,16,fem- pushing trolley.jpg,She,pushed a trolley.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,17,17,fem- pray.jpg,She,prayed.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,6,18,masc- rowing.jpg,He,rowed.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,4,19,masc- bowing.jpg,He,bowed.,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648563,mobile,Xiaomi MI 8,Android 10,Chrome WebView 83.0.4103.101,yes,12,20,NB reading.jpg,PRONOUN...,PREDICATE...,4,10 ,Outside of home and school e.g. clubs,21-40%,0,Spanish,female ,85,12,11,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,2,1,fem- filming.jpg,They,filmed.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,20,2,fem- standing.jpg,She,stood.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,6,3,masc- rowing.jpg,He,rowed.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,19,4,fem- smoking.jpg,She,smoked.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,3,5,masc- baking.jpg,He,baked.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,16,6,fem- on the phone.jpg,She,spoke on the phone.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,18,7,fem- pushing trolley.jpg,She,pushed a trolley.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,14,8,NB- shivering.jpg,They,shivered.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,15,9,fem- knit.jpg,She,knitted.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,5,10,Masc- cleaning.jpg,He,cleaned.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,17,11,fem- pray.jpg,She,prayed.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,11,12,NB- driving.jpg,He,drove.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,1,13,fem- dive.jpg,She,dived.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,7,14,Masc- shaving.jpg,They,shaved.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,13,15,NB- running.jpg,She,went for a run.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,12,16,NB reading.jpg,They,read a book.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,8,17,masc- sitting.jpg,He,sat on the floor.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,9,18,masc- sleeping.jpg,He,slept.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,4,19,masc- bowing.jpg,He,bowed.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648600,computer,Desktop or Laptop,Mac OS 10.14,Firefox 83.0,yes,10,20,masc-ironing.jpg,He,ironed.,4,NA,In my home,~100%,333,English,female,72,0,54,woman,female
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,1,1,fem- dive.jpg,She,dived.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,13,2,NB- running.jpg,She,went for a run.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,17,3,fem- pray.jpg,She,prayed.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,9,4,masc- sleeping.jpg,He,slept.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,5,5,Masc- cleaning.jpg,He,cleaned.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,15,6,fem- knit.jpg,She,knitted.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,19,7,fem- smoking.jpg,She,smoked.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,10,8,masc-ironing.jpg,He,ironed.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,6,9,masc- rowing.jpg,He,rowed.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,12,10,NB reading.jpg,She,read a book.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,7,11,Masc- shaving.jpg,He,shaved.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,11,12,NB- driving.jpg,He,drove.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,8,13,masc- sitting.jpg,He,sat on the floor.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,3,14,masc- baking.jpg,He,baked.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,2,15,fem- filming.jpg,She,filmed.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,18,16,fem- pushing trolley.jpg,She,pushed a trolley.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,14,17,NB- shivering.jpg,She,shivered.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,4,18,masc- bowing.jpg,He,bowed.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,20,19,fem- standing.jpg,She,danced.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2648638,computer,Desktop or Laptop,Windows 10,Firefox 83.0,yes,16,20,fem- on the phone.jpg,She,spoke on the phone.,4,NA,In my home,~100%,503,English,Male,15,86,1,man,male
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,5,1,Masc- cleaning.jpg,He,cleaned.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,11,2,NB- driving.jpg,They,drove.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,2,3,fem- filming.jpg,She,filmed.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,15,4,fem- knit.jpg,She,knitted.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,1,5,fem- dive.jpg,They,dived.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,13,6,NB- running.jpg,She,went for a run.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,14,7,NB- shivering.jpg,They,shivered.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,17,8,fem- pray.jpg,She,prayed.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,20,9,fem- standing.jpg,She,stood.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,12,10,NB reading.jpg,They,read a book.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,10,11,masc-ironing.jpg,He,ironed.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,8,12,masc- sitting.jpg,He,sat on the floor.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,9,13,masc- sleeping.jpg,He,slept.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,7,14,Masc- shaving.jpg,He,PREDICATE...,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,19,15,fem- smoking.jpg,She,smoked.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,3,16,masc- baking.jpg,He,baked.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,18,17,fem- pushing trolley.jpg,They,pushed a trolley.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,6,18,masc- rowing.jpg,He,rowed.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,4,19,masc- bowing.jpg,He,bowed.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649097,mobile,Apple iPhone,iOS 14.2,Mobile Safari 14.0.1,yes,16,20,fem- on the phone.jpg,She,spoke on the phone.,4,NA,In my home,~100%,268,English,woman,80,46,60,woman,woman
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,1,1,fem- dive.jpg,They,dived.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,6,2,masc- rowing.jpg,They,rowed.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,8,3,masc- sitting.jpg,They,sat on the floor.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,10,4,masc-ironing.jpg,They,ironed.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,4,5,masc- bowing.jpg,They,knelt.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,11,6,NB- driving.jpg,They,drove.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,20,7,fem- standing.jpg,They,stood.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,13,8,NB- running.jpg,They,went for a run.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,7,9,Masc- shaving.jpg,They,shaved.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,2,10,fem- filming.jpg,They,filmed.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,17,11,fem- pray.jpg,They,prayed.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,12,12,NB reading.jpg,They,read a book.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,14,13,NB- shivering.jpg,They,shivered.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,16,14,fem- on the phone.jpg,They,spoke on the phone.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
2649151,mobile,undefined undefined,Android 9,Chrome 87.0.4280.101,yes,3,15,masc- baking.jpg,They,baked.,4,8,At school,0-20%,250,Spanish,femile,67,46,15,woman,female
